Probability_-1.2236392998687713,Probability_0.0023293404165421,Probability_1.2282979807018557
0.060703646679981745,9.387438589626416e-09,0.9392963439325795
0.0016066670036011719,7.061495529320469e-10,0.9983933322902492
1.4523163545340976e-18,0.9999999720113854,2.7988614643002112e-08
5.5260650882491146e-14,0.9999560822833525,4.391771659207715e-05
1.932210566102362e-10,0.9939838905324817,0.006016109274297176
0.999199959637042,6.6095724664869676e-21,0.0008000403629578992
4.075352467433895e-07,7.760912937597498e-05,0.9999219833353772
0.999840631005957,7.838366916641976e-23,0.00015936899404303466
0.9998326368409308,7.634823810454045e-24,0.00016736315906908366
0.9999999383282958,5.875172280976489e-33,6.167170406689816e-08
0.04512232471768092,1.955175624045416e-11,0.9548776752627672
1.942173657402953e-06,1.3891219998471647e-05,0.9999841666063443
1.04706818689556e-05,0.001088265387218719,0.9989012639309123
0.9999260982527887,2.4498641203906505e-23,7.390174721121702e-05
0.9999794347814289,1.360166122470119e-24,2.0565218571079916e-05
6.814714325598963e-16,0.9999973207018271,2.6792981721944216e-06
0.9999999999923379,4.42209778633203e-42,7.662035557305804e-12
0.020171789918233138,3.390606831079104e-12,0.9798282100783763
0.9999988290961191,4.0213918101770025e-28,1.17090388094967e-06
2.5957103676720308e-17,0.9999996652733935,3.3472660644206777e-07
0.9999999999968272,3.4782791213085335e-43,3.1727810071358298e-12
0.9999935522142286,1.391649585779775e-26,6.44778577144343e-06
0.9984272594111329,1.0566768137166736e-20,0.0015727405888672464
3.3458143162094114e-07,0.4582758565620528,0.5417238088565156
2.1976584707489938e-07,0.4463035189824539,0.553696261251699
4.690782316084364e-23,0.9999999999186495,8.13505147319161e-11
5.275633793601871e-07,0.00024067967158020794,0.9997587927650404
7.062412984572749e-23,0.9999999998980209,1.019790099678731e-10
2.382851316447186e-19,0.9999999633337489,3.666625121367117e-08
2.3194423585346873e-06,1.9108215940666133e-05,0.9999785723417008
6.006041131021502e-11,0.9957361973005289,0.004263802639410732
5.9023101886477535e-06,6.8426576030901965e-06,0.9999872550322082
6.61818890665768e-06,4.093383936542554e-06,0.9999892884271567
0.9999999991599682,7.3263594634352084e-37,8.400317862738637e-10
9.608658924861516e-32,0.9999999999999998,2.0587350923199928e-16
0.9999909470672387,3.36842642022283e-26,9.052932761345272e-06
0.9999999996165443,9.021478849701258e-38,3.8345567679825193e-10
3.077841276096555e-05,1.8375885397734017e-06,0.9999673839986992
0.9999999983592998,7.242763847811313e-37,1.6407001801724544e-09
3.3186873785733405e-08,0.0024917060329345707,0.9975082607801916
1.9619079995420356e-05,2.8036618047900425e-07,0.9999801005538241
2.9110177848590053e-25,0.9999999999951636,4.836263150932574e-12
0.0015159426532667148,7.596198509337975e-10,0.9984840565871134
5.737067419737047e-14,0.9999634715486171,3.652845132555446e-05
0.99999999995866,2.3436348939645027e-40,4.134008777318225e-11
2.768680857123829e-15,0.9998830543697114,0.00011694563028602063
3.4686539003948934e-30,0.9999999999999978,2.26406517302668e-15
1.9056243023962037e-09,0.5164605037749773,0.48353949431939847
0.9999999932836054,1.6202217186023774e-34,6.716394439624196e-09
0.9996941213951253,3.0169474986481116e-23,0.0003058786048747959
0.9755103054098011,5.2953951133391465e-18,0.02448969459019878
1.213996065292162e-05,0.00044717546369264,0.9995406845756545
7.789413973197034e-14,0.9973856406732119,0.0026143593267101166
0.041534091148390746,7.571647420060149e-13,0.958465908850852
0.9999970051245572,4.85938058335547e-28,2.9948754427589326e-06
0.9999999988104373,2.513879980591478e-37,1.189562606889555e-09
0.9999978207509925,4.202715646196427e-28,2.1792490074451436e-06
5.169580481427825e-09,0.9322589477682197,0.06774104706219991
5.708935222966352e-22,0.9999999997810356,2.1896445264007261e-10
0.9846037354887027,3.4441673654915584e-18,0.015396264511297284
0.006366926646592062,3.7170196793135373e-11,0.9936330733162377
1.514560570575246e-23,0.9999999999662723,3.372770503976623e-11
4.9804994614447465e-11,0.9927917870464621,0.007208212903733047
0.00039534881283460286,9.613564551185975e-10,0.9996046502258089
0.9990737711186469,5.7174073268335386e-21,0.0009262288813531373
2.225663772456758e-18,0.9999961716087399,3.828391260141152e-06
3.059854858619292e-26,0.9999999999987432,1.2567974881756567e-12
0.009142505737923617,7.768665458620802e-11,0.9908574941843896
2.9243378920655747e-07,0.000267916724656741,0.9997317908415542
6.347364651906193e-21,0.9999999695176256,3.048237431281577e-08
4.566857507105726e-11,0.9964189368604974,0.003581063093833947
2.1431461481782902e-09,0.9654723827687178,0.034527615088136045
0.0006956208186202289,9.867406498167473e-10,0.9993043781946391
6.329557719239601e-09,0.938535936000874,0.061464057669568216
0.999999999968308,1.5721959497712914e-40,3.169203294374481e-11
5.135022338805088e-18,0.9999998599476204,1.4005237961589138e-07
2.0460094098923234e-32,1.0,7.99173507117428e-17
0.9999473889099793,1.0229296730988929e-23,5.2611090020729235e-05
1.5195787465032895e-22,0.9999999998059577,1.9404233666723967e-10
0.9999159064639499,2.0228326975195155e-23,8.40935360500005e-05
0.999988603221293,1.0517828056897887e-25,1.1396778707056992e-05
1.7309970097296368e-06,3.7421671949029485e-05,0.9999608473310413
1.2315077641988704e-26,0.9999999999991505,8.495566013123928e-13
6.484178415179271e-11,0.9974627753410984,0.0025372245940598415
3.646610655170119e-15,0.9999938339916966,6.166008299893226e-06
1.853659605441711e-05,0.001907731979146941,0.9980737314247986
3.394580835839792e-14,0.9999533501950497,4.664980491631729e-05
3.1381937483107534e-25,0.999999999995502,4.497876699368911e-12
4.025846489622966e-27,0.9999999999997424,2.5759704298116626e-13
1.7231510952781076e-06,0.0022092426554861373,0.9977890341934187
3.0187646994595363e-11,0.9483656172093995,0.051634382760413
0.0007772611072801894,1.576530584919082e-09,0.9992227373161893
2.7842854981658925e-14,0.9999303260409214,6.967395905082783e-05
2.267834181494309e-17,0.9999828015638751,1.7198436124969218e-05
0.9999999872768789,3.987463164995432e-35,1.2723121067094687e-08
5.21971089817432e-14,0.9999535653815893,4.643461835858584e-05
1.0358256557945923e-13,0.9999220786594418,7.792134045449476e-05
0.9798454819108757,5.281403792751111e-18,0.020154518089124263
1.259987514863892e-12,0.9854912875776738,0.014508712421066232
4.6737597107382106e-29,0.9999999999999827,1.742591427829165e-14
7.593684445925593e-14,0.999950137825141,4.98621747831404e-05
2.815193352017439e-32,0.9999999999999998,2.173152742956221e-16
2.791259522160484e-07,0.16664915755541798,0.8333505633186299
0.9999831401682474,2.7787111299581515e-26,1.685983175264554e-05
0.00013797529704214794,1.6847272173481138e-08,0.9998620078556858
4.237038133135171e-07,0.38941689919057404,0.6105826771056126
1.0156143799274532e-17,0.9999898824284124,1.0117571587735473e-05
0.00019277620698723014,2.4840680790960055e-09,0.9998072213089447
5.467664423756692e-08,0.003453242426493098,0.9965467028968628
2.0946994261870564e-31,0.9999999999999996,5.49045204434904e-16
0.9999999999942031,1.2465544389164608e-42,5.796981366292058e-12
9.300203088462577e-11,0.9927647610694971,0.007235238837500948
2.439760379363686e-08,0.014723759203084876,0.9852762163993113
1.8819723380703038e-17,0.9999997142452762,2.8575472377639475e-07
0.09934213304061745,1.2945487313993928e-12,0.9006578669580879
0.9999999999972864,1.558039833279188e-42,2.7136574792759786e-12
1.0993607156235892e-06,0.21145078917363544,0.788548111465649
0.9948018150072269,6.240460524184672e-18,0.005198184992773117
2.0083318910789472e-12,0.9988924331552639,0.0011075668427278844
1.2297885954915295e-17,0.9999907133598728,9.286640127126196e-06
0.9999834542004141,4.905841817318486e-25,1.654579958590055e-05
8.292954925665192e-10,0.9852454917280392,0.014754507442665491
1.4181172302691542e-32,0.9999999999999998,1.4078079826554052e-16
2.209761460739334e-20,0.9999999936937181,6.306281801719738e-09
1.6474134365251172e-28,0.9999999999999529,4.710784528604134e-14
1.9538371244594647e-07,0.44344117495616026,0.5565586296601274
0.9998642510006478,1.9698286960801213e-23,0.00013574899935226174
7.1083561024867574e-06,1.338337991806105e-06,0.9999915533059057
0.002191644544008889,1.832955334930084e-10,0.9978083552726956
0.9841245899853736,2.2338010724309503e-18,0.015875410014626452
2.872301163581927e-07,0.0015973380820815024,0.998402374687802
2.433034346959493e-14,0.9992878212731315,0.0007121787268440312
0.99999993263433,3.710550153663777e-33,6.736566996449119e-08
0.9997658782582879,1.495223826977518e-23,0.00023412174171206552
0.9999999999763629,3.68245794446524e-41,2.3637066303648417e-11
4.790433998107483e-05,8.315949537969051e-09,0.9999520873440694
1.216407611600974e-06,0.13080265391766918,0.8691961296747192
7.815790943696237e-06,3.19468026039787e-06,0.999988989528796
3.5695964935165436e-11,0.9967492932883782,0.0032507066759257467
0.9999999984267784,1.392114865401062e-35,1.5732215845679172e-09
6.41044188769939e-07,0.34504628946966925,0.654953069486142
0.009286684906946625,2.2736049313341392e-07,0.9907130877325602
0.989105641444456,9.817358995778062e-19,0.010894358555543951
0.9999706180736647,2.3250353542324884e-25,2.9381926335341288e-05
0.9999995148950898,1.733583335922914e-29,4.851049103873195e-07
4.400843141230254e-05,5.373909710417472e-07,0.9999554541776167
0.9999972942807106,4.269493247322865e-28,2.705719289435878e-06
0.0014917604233196228,8.164428029884336e-10,0.9985082387602375
8.376514944130954e-24,0.9999999999669982,3.300191785786518e-11
0.000126756162188536,2.3834621601855968e-08,0.9998732200031899
2.15401859772364e-27,0.9999999999996114,3.8868137369473656e-13
0.999999999990705,4.279095250676483e-42,9.295084570920487e-12
3.5985358580176274e-06,8.933896838449959e-07,0.9999955080744581
1.4534523190056805e-06,3.552680648110959e-05,0.9999630197411998
5.3563543655748765e-05,1.4220702886869416e-08,0.9999464222356415
1.9599454644308735e-18,0.9999965258969306,3.4741030693868996e-06
2.9251468401323075e-18,0.9999962528809663,3.747119033726044e-06
1.7464250728993426e-22,0.9999999997881122,2.1188784458204068e-10
0.9999964198471414,3.025040589340422e-27,3.580152858526546e-06
9.376883273138512e-26,0.999999999998834,1.1658511205665502e-12
0.9996442945138714,1.250004721321012e-21,0.00035570548612863105
0.9999617404715206,7.20628588614218e-24,3.8259528479388514e-05
0.0002217331407695866,4.43029207760786e-06,0.9997738365671528
0.9999999999949283,1.5940722255122986e-42,5.071614350895024e-12
7.462665602239452e-07,0.263368809768112,0.7366304439653277
9.080563972812142e-11,0.8627074768255327,0.13729252308366152
0.00037882049015399767,6.159210290896166e-06,0.9996150202995551
2.587410920432105e-07,0.0029101397900251364,0.9970896014688828
0.9999966931869468,5.5163438985861005e-27,3.3068130531430677e-06
8.469902242767315e-05,6.721331077335565e-08,0.9999152337642616
0.9985249101697504,1.6467754862212147e-20,0.0014750898302496348
2.027484573829939e-06,0.0928403049023157,0.9071576676131105
0.9999999999987519,5.576568374110494e-44,1.2480507251157242e-12
3.2887690391831753e-15,0.9999934608224692,6.539177527433748e-06
0.9964605873588128,1.1355418088885408e-20,0.0035394126411871472
0.0001793556055141688,3.376471043302456e-08,0.9998206106297753
1.0372331500258111e-05,0.0009642979910807936,0.999025329677419
0.9999998122029237,8.319753160508933e-31,1.8779707632162046e-07
3.715028160517779e-10,0.7802946756961283,0.21970532393236894
0.9998645064390644,3.52201584517868e-23,0.00013549356093557253
0.9988960491714188,5.9308474570439225e-21,0.0011039508285811777
0.9999999999983782,1.7201776967351236e-43,1.6219035495749512e-12
0.9999999989080113,2.9204076709615097e-37,1.091988723696938e-09
9.57574942452482e-21,0.9999999973853604,2.614639550802043e-09
2.07432152187598e-06,3.057331152107557e-05,0.999967352366957
0.9996822765052299,1.690626294203472e-22,0.0003177234947699852
9.679246583648403e-06,0.0019704381526751114,0.9980198826007411
1.6372565986998034e-05,2.038332347855987e-06,0.9999815891016651
4.100520095765742e-05,3.1213796775682644e-05,0.9999277810022666
5.856178052167243e-31,0.9999999999999991,8.008508758500052e-16
9.84092323569152e-22,0.9999999995043425,4.956575457431741e-10
1.0712307838039788e-13,0.9999389312617882,6.10687381048116e-05
0.9999999999753932,2.0262325172210724e-40,2.460682398876506e-11
0.9999999393278748,1.883677642871011e-32,6.067212519378175e-08
6.499002116831581e-08,0.007558188503419873,0.9924417465065589
0.9999999999983304,2.3306513213960403e-43,1.6695442939038273e-12
0.9999999799962156,4.737176628774127e-29,2.000378455424984e-08
1.182050168826659e-21,0.9999999996224891,3.775109499552293e-10
0.03757353914881871,1.4069293791977084e-11,0.9624264608371119
5.218279836092222e-32,0.9999999999999998,3.285616817683306e-16
7.187361334349256e-07,0.0005389765925804847,0.999460304671286
2.3437757160742822e-08,0.019632184763238383,0.9803677917990046
0.9999975559155782,1.2351274677554245e-28,2.4440844219321345e-06
6.033529309297506e-14,0.9994538151862882,0.0005461848136515548
0.9918829369925795,8.560233554257627e-19,0.008117063007420608
0.9999999999937357,4.057746578710191e-42,6.2642719748790065e-12
2.8114353625433415e-23,0.9999999999285873,7.1412582108789e-11
1.395235786802529e-17,0.9999805239650249,1.9476034975171882e-05
4.3869737554752584e-15,0.9999798816108308,2.0118389164678635e-05
0.9999939472635573,6.483958722963013e-27,6.052736442624516e-06
0.9999999978926155,1.1620697402077392e-36,2.10738451558841e-09
3.1811301262674144e-07,0.3665447148810233,0.633454967005964
3.372862710186861e-17,0.9999677647826715,3.2235217328535924e-05
0.9999998117488434,2.5800269516021265e-31,1.882511564594695e-07
5.4861730855481325e-31,0.9999999999999996,5.339771344956048e-16
0.9890327306212894,1.825461504557405e-17,0.010967269378710561
7.74914090992553e-05,4.795100803237408e-08,0.9999224606398928
0.0013544809443929422,3.746642102929763e-10,0.9986455186809428
0.9999999999831817,2.3824698163870197e-40,1.6818228473741576e-11
0.999999999652784,2.406970694524635e-37,3.4721596576654727e-10
2.5502282917512666e-08,0.020045572517597313,0.9799544019801198
0.9981321499428194,2.8612568470431016e-20,0.00186785005718071
2.389320790235829e-09,0.9753883432899144,0.02461165432076465
0.9999751310447375,1.709916038071659e-25,2.4868955262573335e-05
5.5742457183969775e-05,3.466671377457893e-07,0.9999439108756784
0.9999999995680582,7.655574214567344e-38,4.319418317608945e-10
0.999999999993944,1.0601044046869729e-41,6.055965875046303e-12
3.4152189901895994e-05,1.5227000996313647e-06,0.9999643251099984
2.162138167055663e-08,0.8803677685689185,0.11963220980969975
0.9994677404011874,2.810045452322195e-22,0.0005322595988125768
0.00011532180222417086,5.8255298205937934e-05,0.9998264228995699
8.417308916410723e-19,0.9999999086986137,9.130138627828806e-08
1.857826518031541e-08,0.025934803844222296,0.9740651775775124
2.6364416180620484e-05,1.5301932851674418e-05,0.9999583336509676
0.00016969073725883318,1.0595878826527812e-08,0.9998302986668622
0.9990829495974455,7.449526445750463e-22,0.0009170504025545622
0.9846332485577822,6.761121092493593e-18,0.01536675144221767
0.9999551604054393,5.584463550516922e-24,4.483959456072793e-05
1.8157386609669952e-08,0.0916443562810231,0.9083556255615902
0.9990399248708881,1.4882990715656727e-21,0.0009600751291119459
1.727818824784359e-18,0.9999999441254375,5.5874562455944946e-08
1.0092469385211304e-19,0.9999999938842703,6.1157297549472116e-09
3.0612441520144637e-15,0.9999951031709682,4.896829028718906e-06
9.668579780062531e-08,0.0019234749741605618,0.9980764283400417
6.957226943974126e-29,0.9999999999999722,2.7803701543609195e-14
0.00012928160238197497,1.1861719493893715e-07,0.999870599780423
0.9999660113138764,4.026524177526582e-25,3.3988686123735925e-05
4.8872008592414854e-17,0.9999994372373956,5.62762604382854e-07
5.91434752434246e-17,0.9999802092995393,1.9790700460707515e-05
4.114779707412221e-15,0.9997503267079559,0.0002496732920396917
2.4760940913264005e-08,0.024095108646412997,0.975904866592646
2.1159763130945326e-05,1.367574361589656e-07,0.999978703479433
1.6252538642246063e-07,0.003091332111614093,0.9969085053629995
2.570761833076297e-05,4.235067066795306e-08,0.9999742500309986
2.1188654980786366e-07,0.00021848057633366415,0.9997813075371165
6.85066074592189e-25,0.9999999999891622,1.0837882731649475e-11
0.9999999999910179,3.674046444669701e-41,8.982149954150058e-12
0.9999998910264997,2.7201467750254863e-31,1.0897350039831722e-07
0.9990275901339954,8.330087167199203e-21,0.0009724098660046764
0.9999999986107353,4.396862129927448e-37,1.389264605767764e-09
2.2248008095259232e-08,0.7850290661231101,0.2149709116288817
2.639782737200017e-12,0.9994365381442194,0.0005634618531408325
0.0021730735357783754,3.7468871466500544e-10,0.9978269260895329
0.0011138558001888234,2.3326647648424855e-09,0.9988861418671464
0.9999999575407346,3.073587621118623e-32,4.2459265467939724e-08
3.1549216180450335e-07,0.0011525839902010602,0.9988471005176371
0.9924927924765643,3.3044930064125035e-18,0.007507207523435637
1.1007022038996764e-06,1.277707442930623e-05,0.9999861222233669
6.429788545819331e-06,4.898470766239627e-07,0.9999930803643775
4.865892024950852e-19,0.9999999562251246,4.3774875298173924e-08
2.1820074969574296e-07,0.39004783571263996,0.6099519460866103
0.9999948072998189,1.271830488870043e-26,5.192700181056829e-06
0.9999999990815067,3.6755338539426185e-36,9.184932494956353e-10
0.9999957576544576,2.105036095594538e-27,4.242345542387315e-06
1.3572557116636007e-11,0.9976445437456576,0.0023554562407699007
0.9999999986252648,1.664654274541731e-36,1.3747352611422363e-09
8.693865752925733e-07,0.0002123002480869834,0.9997868303653377
4.4959110044074396e-21,0.9999999985517181,1.4482819595248475e-09
2.393937789671589e-08,0.6972855875624586,0.3027143884981635
0.9999999999941585,2.843422630731832e-42,5.841657210883008e-12
0.9927432048680445,1.5936736892412686e-18,0.00725679513195557
2.7702840943847276e-30,0.9999999999999967,3.2586121210692993e-15
5.793232708881918e-19,0.999999939901009,6.009899099953665e-08
0.9999999991762776,3.3180457325232816e-37,8.237225297879967e-10
0.9975785955945174,1.8849039880132637e-20,0.002421404405482562
0.9997831587000315,6.706378087442737e-23,0.00021684129996858272
0.9999999992268589,2.336043271044482e-37,7.731410639580953e-10
0.9999939031733721,7.141558007930994e-27,6.096826627801376e-06
0.9999999847673366,3.425736992081056e-33,1.5232663234172892e-08
2.4450393745684432e-27,0.9999999999997884,2.1162624829657785e-13
0.0015706258285804293,1.0869539375419239e-09,0.9984293730844657
3.317192306596781e-05,3.945643170633214e-07,0.999966433512617
0.9994979060909325,2.310047041516979e-22,0.000502093909067586
0.9999999328959118,3.111598617603809e-32,6.710408831271532e-08
1.788748270798063e-06,6.44942021278269e-05,0.9999337170496014
4.982079048671025e-07,0.0002459886200788719,0.9997535131720163
0.9999999995824942,1.2955065454837294e-37,4.1750584107674676e-10
1.6591285794054937e-12,0.9893813192618942,0.010618680736446706
0.9999999963334156,1.5402794375933643e-35,3.6665842641162446e-09
1.853992394701427e-08,0.8373536119387777,0.16264636952129827
3.0075154619356705e-13,0.9998957282504563,0.00010427174924292041
0.00017191673493935353,4.469575170839702e-08,0.999828038569309
3.1811050575373335e-15,0.9997455852207944,0.00025441477920265277
2.9919121872732862e-15,0.9996339587704095,0.0003660412295875897
2.507436957120697e-05,0.009445882432180296,0.9905290431982485
3.2357244379610056e-05,0.0006721193914758023,0.9992955233641447
0.9999999999352955,1.8710655500468022e-39,6.470442639311012e-11
0.9999999995016622,5.000457368794984e-38,4.98337817203366e-10
1.0326435909471896e-12,0.9995913147409832,0.00040868525798410006
0.999997279284647,6.644781044513667e-28,2.7207153529090593e-06
0.9998616360450336,1.0676457946633765e-23,0.00013836395496639957
6.1957722321298714e-06,0.000546383116237,0.9994474211115308
0.01817325006334474,1.4040827072936423e-11,0.9818267499226145
0.9785217176198727,1.2302553793438981e-15,0.021478282380125932
2.758411877182453e-19,0.9999999853028367,1.4697163342658804e-08
0.9999999998498048,1.750128999938333e-38,1.5019524828545424e-10
0.9999999995809623,3.064413313931324e-37,4.190376078024956e-10
2.4840570884642176e-19,0.9999990332601665,9.667398334961302e-07
2.9017771209072962e-05,5.324384361457237e-08,0.9999709289849473
1.0523036573905957e-19,0.9999999909396894,9.060310621839627e-09
0.9999950005805266,6.641523208907844e-28,4.999419473386702e-06
1.385145787367555e-20,0.9999999942516542,5.748345691021286e-09
3.0490030979242734e-18,0.9999998738635066,1.2613649327610008e-07
0.999999999896978,3.924502941310743e-39,1.0302203109289357e-10
3.162129528611735e-15,0.999989150527467,1.0849472529994126e-05
2.892326485465324e-23,0.9999999999542715,4.572843412540985e-11
0.00018232730499888536,7.484156287187113e-08,0.9998175978534383
0.9998946897175692,3.2076626816336497e-23,0.00010531028243073473
6.404905622896393e-14,0.9983210671443219,0.001678932855614079
4.8309840819365054e-14,0.9999428159416318,5.7184058319733306e-05
1.6875638293660967e-21,0.9999999993252733,6.747267313020223e-10
0.9984867515740076,1.6364256149635825e-20,0.001513248425992408
0.00027663443526769504,3.1668513219682036e-09,0.999723362397881
0.999981096676076,8.962031579954226e-25,1.8903323923979096e-05
0.9986303233963585,6.35125074445332e-21,0.0013696766036414584
3.3715308427966894e-27,0.9999999999997544,2.4549585847859466e-13
2.072322982033361e-25,0.9999999999962805,3.719553926320619e-12
1.469272504302574e-17,0.9999851203181302,1.4879681869850965e-05
0.9999729285832796,4.460664117131214e-25,2.7071416720472334e-05
0.0021036288055832314,8.797421655148697e-10,0.9978963703146745
0.002808841698162539,1.689214272723735e-10,0.9971911581329159
3.4938208843339564e-05,2.7930882598590115e-06,0.9999622687028968
1.4527878191888168e-07,0.004016465789610745,0.9959833889316074
1.4737467631818888e-26,0.9999999999993667,6.331737294768189e-13
0.0001311368723479178,2.4916755132697487e-08,0.999868838210897
1.194792288094727e-05,0.020452297960229272,0.9795357541168896
1.4253850199997212e-05,0.00207580760217789,0.9979099385476222
0.00020067190868819793,3.28645197488584e-09,0.9997993248048598
2.3092389412049544e-08,0.015788115085065526,0.9842118618225452
6.329130459858023e-22,0.9999999996445297,3.5547032790572664e-10
0.9993016702796859,8.940360076790424e-21,0.0006983297203142515
8.8873707408131e-06,2.996814782195372e-07,0.999990812947781
1.8662335523741194e-13,0.9999218455505785,7.815444923486748e-05
2.039556568367863e-14,0.9999729833026427,2.701669733694358e-05
4.009300594797905e-20,0.9999999952892733,4.71072661639367e-09
1.533096995134793e-11,0.9977299459607287,0.00227005402394015
6.115654032690862e-08,0.030446575997681618,0.9695533628457781
3.266082427498051e-08,0.00485637498328252,0.9951435923558932
4.611625665072472e-06,0.017127304788184552,0.9828680835861503
0.9999999999936584,2.124643260935065e-42,6.341527955297684e-12
1.5156402619933767e-22,0.9999999998396341,1.6036602616750876e-10
1.8609434182911999e-16,0.9999987194876493,1.2805123505311974e-06
4.35946806555688e-21,0.9999999984438019,1.5561980611789664e-09
0.9999999999827287,3.417633710109764e-40,1.727129976514259e-11
2.891501341243871e-17,0.9999997401727827,2.5982721736472755e-07
0.9739758168937986,1.8875295763784143e-17,0.026024183106201446
5.554746556763104e-21,0.9999999975344924,2.4655075804196528e-09
4.728180951771215e-31,0.9999999999999982,1.713435842714114e-15
1.3087835101804898e-18,0.9999987052516203,1.2947483796251884e-06
5.601052142850736e-19,0.9999999627945442,3.7205455790449046e-08
0.9998687084178575,1.1994851818100015e-22,0.0001312915821424453
0.9999974049418494,2.668804874118077e-27,2.5950581506375146e-06
0.9983221613714779,5.6855182362477985e-21,0.0016778386285221849
2.361177321514463e-16,0.9999987336973105,1.266302689341868e-06
5.308988848860109e-14,0.9999264557281756,7.354427177116816e-05
0.9949305545319452,1.2254936572189057e-18,0.005069445468054766
0.9999886181807753,1.1861774643145094e-25,1.1381819224695254e-05
0.999914701402713,4.6120764398363965e-24,8.529859728714465e-05
0.9997067866016031,2.950428517831604e-22,0.000293213398396829
0.9971364276637419,8.041750054264598e-20,0.0028635723362580813
3.257584011219798e-08,0.020670001259984423,0.9793299661641753
0.9999976419051992,4.814132101829445e-28,2.358094800760891e-06
1.0086259989188707e-24,0.9999999999929308,7.069264437347242e-12
0.009329766013937299,2.4837114045385645e-11,0.9906702339612254
1.876279409268142e-10,0.9909871350225804,0.009012864789791639
4.110737362770194e-17,0.9999598510953503,4.01489046496994e-05
0.99971180630542,1.6886449144613648e-22,0.0002881936945799416
3.001043802743788e-08,0.8246842414921176,0.17531572849744445
2.659998213504401e-22,0.9999999995253925,4.746073740821549e-10
0.9953414560386262,7.932153819183892e-19,0.004658543961373909
8.701044778305495e-13,0.9997977740179673,0.00020222598116277407
0.9900147069609797,2.374762534676115e-18,0.009985293039020196
0.0021583614318882835,6.209126606598178e-10,0.9978416379471992
0.9999999906957412,5.757086764101328e-35,9.304258872851361e-09
1.103730202093796e-05,3.134536068500554e-06,0.9999858281619105
0.9982466390648305,9.456544215890691e-20,0.0017533609351694736
0.04136243443336378,1.6322216657701574e-08,0.9586375492444196
2.0516525113967427e-05,1.4328790463916974e-07,0.9999793401869813
1.1141089774396871e-15,0.9999966412130793,3.358786919641255e-06
0.013998061917492631,3.112886682739467e-08,0.9860019069536405
6.093832679624182e-10,0.9889953060288079,0.011004693361808766
1.8261646343233936e-12,0.9870942103304629,0.01290578966771096
0.9999639545102581,2.7530465457157267e-25,3.604548974190479e-05
1.4423452033123467e-30,0.9999999999999973,2.6447022280480782e-15
0.9999999990213075,9.962564870278396e-38,9.786923877274774e-10
0.999999998778589,8.002412577541163e-37,1.2214108885949442e-09
0.9996039212312797,3.618736198397032e-23,0.0003960787687202952
0.000615332213750108,1.560985505868392e-10,0.9993846676301513
1.7693049654328422e-06,0.09379062677392651,0.906207603921108
0.00044852799871300314,5.727326547279328e-10,0.9995514714285543
0.00013910814382531563,2.3889708984043832e-08,0.9998608679664658
0.9983334822579711,4.459176224479958e-20,0.0016665177420287565
0.0005144165401405528,4.6652702096808195e-08,0.9994855368071573
2.8990479196701507e-05,0.002576416390204465,0.997394593130599
3.663335781139153e-05,2.3470985965853043e-07,0.9999631319323289
0.0005088176644215051,4.8750683385084886e-09,0.9994911774605102
0.011262960703911553,2.4444572978465466e-11,0.9887370392716439
0.9999999692210567,4.120889278458552e-33,3.0778943262848954e-08
1.4572557287046854e-17,0.9999930009081409,6.99909185902385e-06
0.9999999999465887,2.6742132021666804e-40,5.341125915299834e-11
0.9999999879627631,1.0829321166952484e-33,1.2037236816131883e-08
8.331934753828824e-07,0.00023608111909061613,0.9997630856874341
5.7464907688281726e-05,1.2634548648475672e-07,0.9999424087468253
0.0001651869350760679,2.666000903672944e-05,0.9998081530558873
0.9999999995057067,4.309791984050929e-37,4.942933448351339e-10
2.667273823996838e-11,0.9986932082755106,0.0013067916978166552
7.392923970259788e-09,0.0674345044388646,0.9325654881682115
0.00217785444489826,1.3262137926744705e-06,0.9978208193413092
0.999980504263095,5.375963229510864e-25,1.949573690498378e-05
7.876204470138367e-05,9.598222898798046e-08,0.9999211419730696
1.0937124693936989e-07,0.6889868731510645,0.31101301747768856
0.9981479771541877,3.32428516455466e-20,0.0018520228458122785
4.0572142115662084e-05,3.3705949878554595e-08,0.9999593941519345
7.342606737914304e-12,0.9992147449669255,0.0007852550257318925
0.00013474541531070767,8.372109153125617e-09,0.9998652462125801
0.007263118312978891,1.296357980528041e-10,0.9927368815573854
1.8491769209570264e-07,0.6529976332315028,0.34700218185080506
2.4506445412500976e-08,0.045200857371410524,0.954799118122144
0.9999999995422608,7.034736215126314e-37,4.577391463854525e-10
0.002466991076641665,1.3451284321045695e-10,0.9975330087888454
0.9999994284220172,8.007555875823693e-30,5.715779828917815e-07
1.8080756824382104e-26,0.9999999999991827,8.17325681293802e-13
4.4686079626447444e-23,0.9999999998830087,1.1699137636046949e-10
2.4691614777243794e-18,0.99999982709644,1.7290356009619535e-07
0.9576465408795116,2.8843158355756583e-17,0.04235345912048833
0.9999999999952489,1.0560837128922026e-42,4.751102130557319e-12
4.977230422363419e-22,0.9999999994558375,5.441625536174736e-10
2.602027611296821e-12,0.999078464813634,0.0009215351837638469
1.6414731971431332e-24,0.9999999999851656,1.4834456279507818e-11
1.1247620990765865e-12,0.9996902440276118,0.0003097559712635746
1.1053651432271458e-09,0.9821982843562401,0.01780171453839488
0.9955812578711791,1.841490332316859e-19,0.004418742128820837
